x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50
-5.2,0.8834547,0.46851668,10.883454,5.468517,-10.883454,-0.8834547,-0.8568888,0.9439285,0.93703336,-4.593964,-5.2,-13.6,-15.4,5.2,5.6,27.04,-27.04,54.08,37.04,4.84,-140.608,140.608,140.608,-281.216,-416.824,-32.768,373.248,-145.808,-113.568,-189.688,5.2,2.280351,5.6603885,1.1029625,-4.8,26.0,-5.2,0.41493797,27.923454,230.57149,-9.958273,10.634258,1.6486586,-0.009505703,11.648659,3.9512436,-3.9512436,0.20695661,-0.8834547,0.4515633
-5.1,0.9258147,0.37797773,10.925815,5.377978,-10.925815,-0.9258147,-0.8300535,0.7689894,0.75595546,-4.721655,-5.1,-13.3,-15.2,5.1,5.55,26.01,-26.01,52.02,36.01,4.41,-132.651,132.651,132.651,-265.302,-392.953,-29.791,357.911,-137.751,-106.641,-179.671,5.1,2.258318,5.568662,1.0686818,-4.9,25.5,-5.1,0.54783696,26.935814,227.63202,-9.737093,10.3889885,1.6292405,-0.009514748,11.629241,3.9318256,-3.9318256,0.17496867,-0.9258147,0.3690417
-5.0,0.9589243,0.2836622,10.958924,5.2836623,-10.958924,-0.9589243,-0.8011436,-0.13235176,0.5673244,-4.7946215,-5.0,-13.0,-15.0,5.0,5.5,25.0,-25.0,50.0,35.0,4.0,-125.0,125.0,125.0,-250.0,-370.0,-27.0,343.0,-130.0,-100.0,-170.0,5.0,2.236068,5.477226,1.0393885,-5.0,25.0,-5.0,0.6752621,25.958923,224.71634,-9.520538,10.141831,1.609438,-0.00952381,11.609438,3.912023,-3.912023,0.13600528,-0.9589243,0.27987334
-4.9,0.98245263,0.18651237,10.982452,5.1865125,-10.982452,-0.98245263,-0.77023125,-0.9012914,0.37302473,-4.814018,-4.9,-12.7,-14.8,4.9,5.45,24.01,-24.01,48.02,34.01,3.61,-117.649,117.649,117.649,-235.298,-347.947,-24.389,328.509,-122.549,-93.639,-160.669,4.9,2.2135944,5.386093,1.0172395,-5.1,24.5,-4.9,0.7959402,24.992453,221.82349,-9.308774,9.893256,1.5892352,-0.009532888,11.589235,3.8918202,-3.8918202,0.09161978,-0.98245263,0.18543288
-4.8,0.9961646,0.087498985,10.996164,5.087499,-10.996164,-0.9961646,-0.73739374,-0.86685115,0.17499797,-4.78159,-4.8,-12.4,-14.6,4.8,5.4,23.04,-23.04,46.08,33.04,3.24,-110.592,110.592,110.592,-221.184,-326.776,-21.952,314.432,-115.392,-87.552,-151.672,4.8,2.1908903,5.295281,1.0038207,-5.2,24.0,-4.8,0.9086656,24.036165,218.9525,-9.101917,9.643749,1.5686159,-0.009541985,11.568616,3.871201,-3.871201,0.043581694,-0.9961646,0.087387376
-4.7,0.9999232,-0.012388663,10.999924,4.9876113,-10.999924,-0.9999232,-0.7027131,-0.09869052,-0.024777327,-4.6996393,-4.7,-12.1,-14.4,4.7,5.35,22.09,-22.09,44.18,32.09,2.89,-103.823,103.823,103.823,-207.646,-306.469,-19.683,300.763,-108.523,-81.733,-143.003,4.7,2.1679482,5.2048054,1.0000768,-5.3,23.5,-4.7,1.0123119,23.089924,216.10239,-8.900039,9.3938055,1.5475625,-0.009551099,11.547563,3.8501475,-3.8501475,-0.0061938562,-0.9999232,-0.012388347
-4.6,0.993691,-0.112152524,10.993691,4.8878474,-10.993691,-0.993691,-0.66627604,0.73870605,-0.22430505,-4.5709786,-4.6,-11.8,-14.2,4.6,5.3,21.16,-21.16,42.32,31.16,2.56,-97.336,97.336,97.336,-194.672,-287.008,-17.576,287.496,-101.936,-76.176,-134.656,4.6,2.144761,5.1146846,1.0062692,-5.4,23.0,-4.6,1.1058435,22.15369,213.27216,-8.703155,9.143924,1.5260563,-0.009560229,11.526056,3.8286414,-3.8286414,-0.05572248,-0.993691,-0.11191756
-4.5,0.9775301,-0.2107958,10.9775305,4.789204,-10.9775305,-0.9775301,-0.62817365,0.98552513,-0.4215916,-4.3988857,-4.5,-11.5,-14.0,4.5,5.25,20.25,-20.25,40.5,30.25,2.25,-91.125,91.125,91.125,-182.25,-268.375,-15.625,274.625,-95.625,-70.875,-126.625,4.5,2.1213202,5.0249376,1.021965,-5.5,22.5,-4.5,1.1883259,21.22753,210.4608,-8.511235,8.894602,1.5040774,-0.009569378,11.504077,3.8066626,-3.8066626,-0.10302962,-0.9775301,-0.20923816
-4.4,0.9516021,-0.30733287,10.951602,4.692667,-10.951602,-0.9516021,-0.5885011,0.48856476,-0.61466575,-4.187049,-4.4,-11.2,-13.8,4.4,5.2,19.36,-19.36,38.72,29.36,1.96,-85.184,85.184,85.184,-170.368,-250.552,-13.824,262.144,-89.584,-65.824,-118.904,4.4,2.0976176,4.935585,1.0460556,-5.6,22.0,-4.4,1.258935,20.311602,207.66733,-8.324199,8.646334,1.4816046,-0.009578544,11.481605,3.7841897,-3.7841897,-0.1462293,-0.9516021,-0.30251756
-4.3,0.91616595,-0.40079919,10.916166,4.5992007,-10.916166,-0.91616595,-0.5473577,-0.3518586,-0.80159837,-3.9395134,-4.3,-10.9,-13.6,4.3,5.15,18.49,-18.49,36.98,28.49,1.69,-79.507,79.507,79.507,-159.014,-233.521,-12.167,250.047,-83.807,-61.017,-111.487,4.3,2.0736442,4.846648,1.076806,-5.7,21.5,-4.3,1.3169651,19.406166,204.8908,-8.141917,8.3996,1.4586151,-0.0095877275,11.458615,3.7612002,-3.7612002,-0.18359928,-0.91616595,-0.3901543
-4.2,0.8715758,-0.4902608,10.871575,4.5097394,-10.871575,-0.8715758,-0.5048461,-0.93545914,-0.9805216,-3.6606183,-4.2,-10.6,-13.4,4.2,5.1,17.64,-17.64,35.28,27.64,1.44,-74.088,74.088,74.088,-148.176,-217.264,-10.648,238.328,-78.288,-56.448,-104.368,4.2,2.04939,4.758151,1.1119314,-5.8,21.0,-4.2,1.3618366,18.511576,202.13026,-7.964212,8.15487,1.4350846,-0.009596929,11.435084,3.7376697,-3.7376697,-0.21364972,-0.8715758,-0.470856
-4.1,0.8182771,-0.574824,10.818277,4.425176,-10.818277,-0.8182771,-0.46107268,-0.89212936,-1.149648,-3.3549361,-4.1,-10.3,-13.2,4.1,5.05,16.81,-16.81,33.62,26.81,1.21,-68.921,68.921,68.921,-137.842,-201.763,-9.261,226.981,-73.021,-52.111,-97.541,4.1,2.0248456,4.670118,1.1486996,-5.9,20.5,-4.1,1.3931011,17.628277,199.38483,-7.7908616,7.912588,1.410987,-0.009606148,11.410987,3.713572,-3.713572,-0.23518264,-0.8182771,-0.54368705
-4.0,0.7568025,-0.6536436,10.756803,4.3463564,-10.756803,-0.7568025,-0.41614684,-0.2879033,-1.3072872,-3.02721,-4.0,-10.0,-13.0,4.0,5.0,16.0,-16.0,32.0,26.0,1.0,-64.0,64.0,64.0,-128.0,-187.0,-8.0,216.0,-68.0,-48.0,-91.0,4.0,2.0,4.582576,1.1840525,-6.0,20.0,-4.0,1.4104462,16.756802,196.65364,-7.6215987,7.673178,1.3862944,-0.009615385,11.386294,3.6888795,-3.6888795,-0.24733956,-0.7568025,-0.608083
-3.9,0.68776613,-0.7259323,10.687766,4.274068,-10.687766,-0.68776613,-0.37018085,0.47763714,-1.4518646,-2.682288,-3.9,-9.7,-12.8,3.9,4.95,15.21,-15.21,30.42,25.21,0.81,-59.319,59.319,59.319,-118.638,-172.957,-6.859,205.379,-63.219,-44.109,-84.739,3.9,1.9748417,4.4955535,1.2147439,-6.1,19.5,-3.9,1.4136984,15.897766,193.93593,-7.456117,7.4370337,1.3609766,-0.0096246395,11.360976,3.6635616,-3.6635616,-0.24963583,-0.68776613,-0.66383296
-3.8,0.6118579,-0.7909677,10.611857,4.209032,-10.611857,-0.6118579,-0.32328957,0.95449543,-1.5819354,-2.32506,-3.8,-9.4,-12.6,3.8,4.9,14.44,-14.44,28.88,24.44,0.64,-54.872,54.872,54.872,-109.744,-159.616,-5.832,195.112,-58.672,-40.432,-78.752,3.8,1.9493588,4.4090815,1.2374878,-6.2,19.0,-3.8,1.4028256,15.051858,191.23097,-7.294071,7.204516,1.3350011,-0.009633912,11.335001,3.637586,-3.637586,-0.24197991,-0.6118579,-0.71103406
-3.7,0.5298361,-0.8481,10.529836,4.1519,-10.529836,-0.5298361,-0.27559024,0.90167576,-1.6962,-1.9603937,-3.7,-9.1,-12.4,3.7,4.85,13.69,-13.69,27.38,23.69,0.49,-50.653,50.653,50.653,-101.306,-146.959,-4.913,185.193,-54.353,-36.963,-73.033,3.7,1.9235384,4.323193,1.2491099,-6.3,18.5,-3.7,1.3779361,14.219836,188.5381,-7.135082,6.97595,1.3083328,-0.009643202,11.308332,3.6109178,-3.6109178,-0.22467703,-0.5298361,-0.7500251
-3.6,0.44252044,-0.89675844,10.44252,4.1032414,-10.44252,-0.44252044,-0.22720209,0.38354275,-1.7935169,-1.5930736,-3.6,-8.8,-12.2,3.6,4.8,12.96,-12.96,25.92,22.96,0.36,-46.656,46.656,46.656,-93.312,-134.968,-4.096,175.616,-50.256,-33.696,-67.576,3.6,1.8973666,4.237924,1.2466961,-6.4,18.0,-3.6,1.3392788,13.40252,185.85677,-6.9787397,6.751621,1.2809339,-0.009652509,11.280933,3.583519,-3.583519,-0.19841696,-0.44252044,-0.7813078
-3.5,0.35078323,-0.9364567,10.350783,4.0635433,-10.350783,-0.35078323,-0.17824605,-0.31111935,-1.8729134,-1.2277412,-3.5,-8.5,-12.0,3.5,4.75,12.25,-12.25,24.5,22.25,0.25,-42.875,42.875,42.875,-85.75,-123.625,-3.375,166.375,-46.375,-30.625,-62.375,3.5,1.8708287,4.1533117,1.2277343,-6.5,17.5,-3.5,1.2872399,12.600783,183.18646,-6.8246083,6.5317717,1.2527629,-0.009661836,11.252763,3.5553482,-3.5553482,-0.16424665,-0.35078323,-0.80546325
-3.4,0.25554112,-0.9667982,10.255541,4.0332017,-10.255541,-0.25554112,-0.1288445,-0.84489596,-1.9335964,-0.86883974,-3.4,-8.2,-11.8,3.4,4.7,11.56,-11.56,23.12,21.56,0.16,-39.304,39.304,39.304,-78.608,-112.912,-2.744,157.464,-42.704,-27.744,-57.424,3.4,1.8439089,4.069398,1.1902399,-6.6,17.0,-3.4,1.2223393,11.815541,180.5268,-6.6722293,6.316601,1.2237754,-0.00967118,11.223776,3.5263605,-3.5263605,-0.12352834,-0.25554112,-0.8230715
-3.3,0.15774569,-0.98747975,10.157745,4.0125203,-10.157745,-0.15774569,-0.07912089,-0.9944322,-1.9749595,-0.5205608,-3.3,-7.9,-11.6,3.3,4.65,10.89,-10.89,21.78,20.89,0.09,-35.937,35.937,35.937,-71.874,-102.811,-2.197,148.877,-39.237,-25.047,-52.717,3.3,1.8165902,3.9862263,1.132862,-6.7,16.5,-3.3,1.1452254,11.047746,177.87749,-6.521127,6.1062603,1.1939225,-0.009680542,11.193922,3.4965076,-3.4965076,-0.07788534,-0.15774569,-0.8346405
-3.2,0.058374144,-0.9982948,10.058374,4.001705,-10.058374,-0.058374144,-0.029199522,-0.72787786,-1.9965895,-0.18679726,-3.2,-7.6,-11.4,3.2,4.6,10.24,-10.24,20.48,20.24,0.04,-32.768,32.768,32.768,-65.536,-93.304,-1.728,140.608,-35.968,-22.528,-48.248,3.2,1.7888544,3.9038444,1.0549666,-6.8,16.0,-3.2,1.0566689,10.298374,175.2383,-6.370813,5.9008527,1.1631508,-0.009689922,11.163151,3.465736,-3.465736,-0.0291373,-0.058374144,-0.8405484
-3.1,-0.041580662,-0.99913514,9.95842,4.000865,-9.95842,0.041580662,0.020794827,-0.18416478,-1.9982703,0.12890005,-3.1,-7.3,-11.2,3.1,4.55,9.61,-9.61,19.22,19.61,0.01,-29.791,29.791,29.791,-59.582,-84.373,-1.331,132.651,-32.891,-20.181,-44.011,3.1,1.7606816,3.822303,0.9566904,-6.9,15.5,-3.1,0.95755446,9.568419,172.60913,-6.2207904,5.7004323,1.1314021,-0.009699321,11.131402,3.4339871,-3.4339871,0.020772351,0.041580662,-0.8410034
-3.0,-0.14112,-0.9899925,9.85888,4.0100074,-9.85888,0.14112,0.0707372,0.4121185,-1.979985,0.42336002,-3.0,-7.0,-11.0,3.0,4.5,9.0,-9.0,18.0,19.0,5.8363085e-26,-27.0,27.0,27.0,-54.0,-76.0,-1.0,125.0,-30.0,-18.0,-40.0,3.0,1.7320508,3.7416575,0.8389651,-7.0,15.0,-3.0,0.8488725,8.85888,169.98999,-6.07056,5.505004,1.0986123,-0.009708738,11.098612,3.4011974,-3.4011974,0.06985387,0.14112,-0.83602184
-2.9,-0.23924933,-0.9709582,9.760751,4.029042,-9.760751,0.23924933,0.12050277,0.8493634,-1.9419163,0.69382304,-2.9,-6.7,-10.8,2.9,4.45,8.41,-8.41,16.82,18.41,0.01,-24.389,24.389,24.389,-48.778,-68.167,-0.729,117.649,-27.289,-15.979,-36.209,2.9,1.7029387,3.6619668,0.7035104,-7.1,14.5,-2.9,0.7317088,8.170751,167.38095,-5.919625,5.314521,1.0647107,-0.009718173,11.064711,3.3672957,-3.3672957,0.11615054,0.23924933,-0.825427
-2.8,-0.33498815,-0.94222236,9.665011,4.057778,-9.665011,0.33498815,0.16996714,0.99990225,-1.8844447,0.9379668,-2.8,-6.4,-10.6,2.8,4.4,7.84,-7.84,15.68,17.84,0.04,-21.952,21.952,21.952,-43.904,-60.856,-0.512,110.592,-24.752,-14.112,-32.632,2.8,1.67332,3.5832946,0.5527948,-7.2,14.0,-2.8,0.6072342,7.505012,164.78223,-5.767494,5.1288886,1.0296195,-0.009727626,11.029619,3.3322046,-3.3322046,0.15781666,0.33498815,-0.8088668
-2.7,-0.42737988,-0.90407217,9.57262,4.0959277,-9.57262,0.42737988,0.21900669,0.8451334,-1.8081443,1.1539257,-2.7,-6.1,-10.4,2.7,4.35,7.29,-7.29,14.58,17.29,0.09,-19.683,19.683,19.683,-39.366,-54.049,-0.343,103.823,-22.383,-12.393,-29.263,2.7,1.6431676,3.5057096,0.38996655,-7.3,13.5,-2.7,0.47669226,6.8626204,162.19408,-5.61369,4.9479637,0.9932518,-0.009737099,10.993252,3.295837,-3.295837,0.19319113,0.42737988,-0.7858517
-2.6,-0.5155014,-0.8568888,9.484499,4.143111,-9.484499,0.5155014,0.26749882,0.45895147,-1.7137775,1.3403035,-2.6,-5.8,-10.2,2.6,4.3,6.76,-6.76,13.52,16.76,0.16,-17.576,17.576,17.576,-35.152,-47.728,-0.216,97.336,-20.176,-10.816,-26.096,2.6,1.6124516,3.4292855,0.21875696,-7.4,13.0,-2.6,0.3413874,6.2444987,159.61688,-5.457751,4.7715554,0.95551145,-0.009746589,10.955511,3.2580965,-3.2580965,0.22086367,0.5155014,-0.755809
-2.5,-0.5984721,-0.8011436,9.401527,4.1988564,-9.401527,0.5984721,0.31532237,-0.033179216,-1.6022872,1.4961804,-2.5,-5.5,-10.0,2.5,4.25,6.25,-6.25,12.5,16.25,0.25,-15.625,15.625,15.625,-31.25,-41.875,-0.125,91.125,-18.125,-9.375,-23.125,2.5,1.5811388,3.354102,0.043358948,-7.5,12.5,-2.5,0.20267147,5.651528,157.05115,-5.2992363,4.599428,0.91629076,-0.009756098,10.91629,3.218876,-3.218876,0.23973107,0.5984721,-0.7181524
-2.4,-0.6754632,-0.73739374,9.324537,4.262606,-9.324537,0.6754632,0.36235777,-0.4996419,-1.4747875,1.6211116,-2.4,-5.2,-9.8,2.4,4.2,5.76,-5.76,11.52,15.76,0.36,-13.824,13.824,13.824,-27.648,-36.472,-0.064,85.184,-16.224,-8.064,-20.344,2.4,1.5491934,3.2802439,-0.13171369,-7.6,12.0,-2.4,0.061930533,5.084537,154.49739,-5.1377316,4.431303,0.87546873,-0.009765625,10.875469,3.1780539,-3.1780539,0.24904115,0.6754632,-0.67236096
-2.3,-0.7457052,-0.66627604,9.254294,4.333724,-9.254294,0.7457052,0.40848744,-0.8377695,-1.3325521,1.715122,-2.3,-4.9,-9.6,2.3,4.15,5.29,-5.29,10.58,15.29,0.49,-12.167,12.167,12.167,-24.334,-31.501,-0.027,79.507,-14.467,-6.877,-17.747,2.3,1.5165751,3.207803,-0.30178148,-7.7,11.5,-2.3,-0.079429194,4.544295,151.95628,-4.9728527,4.266862,0.8329091,-0.009775171,10.83291,3.1354942,-3.1354942,0.24842276,0.7457052,-0.61806273
-2.2,-0.8084964,-0.5885011,9.191504,4.411499,-9.191504,0.8084964,0.45359612,-0.99186873,-1.1770022,1.7786921,-2.2,-4.6,-9.4,2.2,4.1,4.84,-4.84,9.68,14.84,0.64,-10.648,10.648,10.648,-21.296,-26.944,-0.008,74.088,-12.848,-5.808,-15.328,2.2,1.4832397,3.1368775,-0.46216285,-7.8,11.0,-2.2,-0.21999529,4.0315037,149.4285,-4.8042483,4.1057496,0.78845733,-0.009784736,10.788457,3.0910425,-3.0910425,0.23790053,0.8084964,-0.5551149
-2.1,-0.86320937,-0.5048461,9.13679,4.495154,-9.13679,0.86320937,0.49757105,-0.95462775,-1.0096922,1.8127396,-2.1,-4.3,-9.2,2.1,4.05,4.41,-4.41,8.82,14.41,0.81,-9.261,9.261,9.261,-18.522,-22.783,-0.001,68.921,-11.361,-4.851,-13.081,2.1,1.4491377,3.0675724,-0.6083398,-7.9,10.5,-2.1,-0.35836327,3.5467906,146.91484,-4.6316047,3.947577,0.74193734,-0.009794319,10.741938,3.0445225,-3.0445225,0.21789394,0.86320937,-0.48367274
-2.0,-0.9092974,-0.41614684,9.090703,4.5838532,-9.090703,0.9092974,0.5403023,-0.7568025,-0.8322937,1.8185948,-2.0,-4.0,-9.0,2.0,4.0,4.0,-4.0,8.0,14.0,1.0,-8.0,8.0,8.0,-16.0,-19.0,1.6737019e-38,64.0,-10.0,-4.0,-11.0,2.0,1.4142135,3.0,-0.7361192,-8.0,10.0,-2.0,-0.4931506,3.0907025,144.41615,-4.4546485,3.7919266,0.6931472,-0.009803922,10.693147,2.9957323,-2.9957323,0.18920062,0.9092974,-0.40423915
-1.9,-0.9463001,-0.32328957,9.0536995,4.6767106,-9.0536995,0.9463001,0.5816831,-0.45146576,-0.64657915,1.7979702,-1.9,-3.7,-8.8,1.9,3.95,3.61,-3.61,7.22,13.61,1.21,-6.859,6.859,6.859,-13.718,-15.577,0.001,59.319,-8.759,-3.249,-9.079,1.9,1.3784049,2.9342802,-0.84178394,-8.1,9.5,-1.9,-0.6230105,2.6636999,141.93329,-4.27315,3.6383553,0.64185387,-0.0098135425,10.641854,2.944439,-2.944439,0.15296447,0.9463001,-0.31768742
-1.8,-0.9738476,-0.22720209,9.026153,4.772798,-9.026153,0.9738476,0.62161,-0.09824859,-0.45440418,1.7529258,-1.8,-3.4,-8.6,1.8,3.9,3.24,-3.24,6.48,13.24,1.44,-5.832,5.832,5.832,-11.664,-12.496,0.008,54.872,-7.632,-2.592,-7.312,1.8,1.3416408,2.87054,-0.92222685,-8.2,9.0,-1.8,-0.7466455,2.2661524,139.46721,-4.0869236,3.486399,0.5877867,-0.009823183,10.587787,2.8903718,-2.8903718,0.11063011,0.9738476,-0.2252524
-1.7,-0.9916648,-0.1288445,9.008335,4.8711557,-9.008335,0.9916648,0.65998316,0.24894679,-0.257689,1.6858302,-1.7,-3.1,-8.4,1.7,3.85,2.89,-2.89,5.78,12.89,1.69,-4.913,4.913,4.913,-9.826,-9.739,0.027,50.653,-6.613,-2.023,-5.693,1.7,1.3038405,2.8089144,-0.9750639,-8.3,8.5,-1.7,-0.8628203,1.8983352,137.01884,-3.8958323,3.3355777,0.53062826,-0.009832841,10.530628,2.8332133,-2.8332133,0.06388528,0.9916648,-0.1284883
-1.6,-0.9995736,-0.029199522,9.000426,4.9708004,-9.000426,0.9995736,0.6967067,0.54935545,-0.058399044,1.5993178,-1.6,-2.8,-8.2,1.6,3.8,2.56,-2.56,5.12,12.56,1.96,-4.096,4.096,4.096,-8.192,-7.288,0.064,46.656,-5.696,-1.536,-4.216,1.6,1.264911,2.7495453,-0.998721,-8.4,8.0,-1.6,-0.9703741,1.5604264,134.5892,-3.699787,3.1854002,0.47000363,-0.00984252,10.470004,2.7725887,-2.7725887,0.014593536,0.9995736,-0.029195374
-1.5,-0.997495,0.0707372,9.002505,5.0707374,-9.002505,0.997495,0.73168886,0.7780732,0.1414744,1.4962425,-1.5,-2.5,-8.0,1.5,3.75,2.25,-2.25,4.5,12.25,2.25,-3.375,3.375,3.375,-6.75,-5.125,0.125,42.875,-4.875,-1.125,-2.875,1.5,1.2247449,2.6925824,-0.99249125,-8.5,7.5,-1.5,-1.0682322,1.2525051,132.17926,-3.4987476,3.0353687,0.4054651,-0.009852217,10.405465,2.7080503,-2.7080503,-0.03528,0.997495,0.07067823
-1.4,-0.98544973,0.16996714,9.01455,5.169967,-9.01455,0.98544973,0.7648422,0.92521155,0.3399343,1.3796296,-1.4,-2.2,-7.8,1.4,3.7,1.96,-1.96,3.92,11.96,2.56,-2.744,2.744,2.744,-5.488,-3.232,0.216,39.304,-4.144,-0.784,-1.664,1.4,1.183216,2.6381812,-0.9565609,-8.6,7.0,-1.4,-1.1554168,0.97455025,129.79004,-3.2927248,2.8849835,0.33647224,-0.009861933,10.3364725,2.6390574,-2.6390574,-0.08374704,0.98544973,0.16914997
-1.3,-0.9635582,0.26749882,9.036442,5.267499,-9.036442,0.9635582,0.7960838,0.99290365,0.53499764,1.2526256,-1.3,-1.9,-7.6,1.3,3.65,1.69,-1.69,3.38,11.69,2.89,-2.197,2.197,2.197,-4.394,-1.591,0.343,35.937,-3.497,-0.507,-0.577,1.3,1.1401755,2.5865035,-0.8920026,-8.7,6.5,-1.3,-1.231057,0.7264418,127.4225,-3.081779,2.7337494,0.26236427,-0.009871668,10.262364,2.5649493,-2.5649493,-0.12887534,0.9635582,0.26432005
-1.2,-0.9320391,0.36235777,9.067961,5.3623576,-9.067961,0.9320391,0.8253356,0.99145836,0.72471553,1.118447,-1.2,-1.6,-7.4,1.2,3.6,1.44,-1.44,2.88,11.44,3.24,-1.728,1.728,1.728,-3.456,-0.184,0.512,32.768,-2.928,-0.288,0.392,1.2,1.0954452,2.5377154,-0.80073595,-8.8,6.0,-1.2,-1.2943969,0.5079609,125.077644,-2.8660195,2.581179,0.18232156,-0.009881423,10.182322,2.4849067,-2.4849067,-0.1688658,0.9320391,0.35447988
-1.1,-0.89120734,0.45359612,9.108792,5.453596,-9.108792,0.89120734,0.8525245,0.935616,0.90719223,0.9803281,-1.1,-1.3,-7.2,1.1,3.55,1.21,-1.21,2.42,11.21,3.61,-1.331,1.331,1.331,-2.662,1.007,0.729,29.791,-2.431,-0.121,1.249,1.1,1.0488088,2.4919872,-0.68545794,-8.9,5.5,-1.1,-1.3448035,0.31879264,122.7564,-2.6456037,2.426798,0.09531018,-0.009891197,10.09531,2.3978953,-2.3978953,-0.2021241,0.89120734,0.43820083
-1.0,-0.84147096,0.5403023,9.158529,5.5403023,-9.158529,0.84147096,0.87758255,0.84147096,1.0806046,0.84147096,-1.0,-1.0,-7.0,1.0,3.5,1.0,-1.0,2.0,11.0,4.0,-1.0,1.0,1.0,-2.0,2.0,1.0,27.0,-2.0,2.7000624e-13,2.0,1.0,1.0,2.4494898,-0.5495444,-9.0,5.0,-1.0,-1.3817732,0.15852901,120.459694,-2.4207356,2.2701511,-2.7000624e-13,-0.00990099,10.0,2.3025851,-2.3025851,-0.22732435,0.84147096,0.51439524
-0.9,-0.7833269,0.62161,9.216673,5.62161,-9.216673,0.7833269,0.90044713,0.72428715,1.24322,0.7049942,-0.9,-0.7,-6.8,0.9,3.45,0.81,-0.81,1.62,10.81,4.41,-0.729,0.729,0.729,-1.458,2.813,1.331,24.389,-1.629,0.081,2.651,0.9,0.9486833,2.4103942,-0.39692795,-9.1,4.5,-0.9,-1.4049369,0.02667309,118.18839,-2.1916635,2.110805,-0.105360515,-0.009910802,9.894639,2.1972246,-2.1972246,-0.2434619,0.7833269,0.5823447
-0.8,-0.7173561,0.6967067,9.282644,5.696707,-9.282644,0.7173561,0.921061,0.59719545,1.3934134,0.57388484,-0.8,-0.4,-6.6,0.8,3.4,0.64,-0.64,1.28,10.64,4.84,-0.512,0.512,0.512,-1.024,3.464,1.728,21.952,-1.312,0.128,3.208,0.8,0.8944272,2.3748684,-0.23195586,-9.2,4.0,-0.8,-1.4140629,-0.07735609,115.94329,-1.958678,1.9483534,-0.22314355,-0.009920635,9.776856,2.0794415,-2.0794415,-0.2498934,0.7173561,0.6416954
-0.7,-0.64421767,0.7648422,9.3557825,5.764842,-9.3557825,0.64421767,0.9393727,0.47062588,1.5296844,0.45095238,-0.7,-0.1,-6.4,0.7,3.35,0.49,-0.49,0.98,10.49,5.29,-0.343,0.343,0.343,-0.686,3.971,2.197,19.683,-1.043,0.147,3.677,0.7,0.83666,2.3430748,-0.059234116,-9.3,3.5,-0.7,-1.4090599,-0.15421769,113.72516,-1.7221088,1.7824211,-0.35667494,-0.009930487,9.643325,1.9459101,-1.9459101,-0.24636243,0.64421767,0.69242316
-0.6,-0.5646425,0.8253356,9.435357,5.8253355,-9.435357,0.5646425,0.9553365,0.35227424,1.6506712,0.33878547,-0.6,0.2,-6.2,0.6,3.3,0.36,-0.36,0.72,10.36,5.76,-0.216,0.216,0.216,-0.432,4.352,2.744,17.576,-0.816,0.144,4.064,0.6,0.7745967,2.3151674,0.1165364,-9.4,3.0,-0.6,-1.389978,-0.20464247,111.53467,-1.4823213,1.6126678,-0.51082563,-0.009940358,9.489175,1.7917595,-1.7917595,-0.23300977,0.5646425,0.7347755
-0.5,-0.47942555,0.87758255,9.520575,5.8775826,-9.520575,0.47942555,0.9689124,0.24740396,1.7551651,0.23971277,-0.5,0.5,-6.0,0.5,3.25,0.25,-0.25,0.5,10.25,6.25,-0.125,0.125,0.125,-0.25,4.625,3.375,15.625,-0.625,0.125,4.375,0.5,0.70710677,2.291288,0.29072562,-9.5,2.5,-0.5,-1.3570081,-0.22942553,109.37241,-1.2397127,1.4387913,-0.6931472,-0.0099502485,9.306853,1.609438,-1.609438,-0.21036774,0.47942555,0.76919633
-0.4,-0.38941833,0.921061,9.610581,5.921061,-9.610581,0.38941833,0.9800666,0.15931821,1.842122,0.15576734,-0.4,0.8,-5.8,0.4,3.2,0.16,-0.16,0.32,10.16,6.76,-0.064,0.064,0.064,-0.128,4.808,4.096,13.824,-0.464,0.096,4.616,0.4,0.6324555,2.2715633,0.45893502,-9.6,2.0,-0.4,-1.3104793,-0.22941834,107.23894,-0.9947092,1.2605305,-0.91629076,-0.00996016,9.08371,1.3862944,-1.3862944,-0.17933902,0.38941833,0.79624397
-0.3,-0.29552022,0.9553365,9.70448,5.9553366,-9.70448,0.29552022,0.9887711,0.08987855,1.910673,0.08865606,-0.3,1.1,-5.6,0.3,3.15,0.09,-0.09,0.18,10.09,7.29,-0.027,0.027,0.027,-0.054,4.919,4.913,12.167,-0.327,0.063,4.793,0.3,0.5477226,2.2561028,0.6171476,-9.7,1.5,-0.3,-1.2508566,-0.20552021,105.13467,-0.7477601,1.0776682,-1.2039728,-0.009970089,8.796027,1.0986123,-1.0986123,-0.14116062,0.29552022,0.81650805
